districtid,timeid,cases
GJ_Narmada,2,18
GJ_Narmada,3,81
GJ_Narmada,4,358
GJ_Narmada,5,309
GJ_Narmada,6,292
GJ_Narmada,7,414
GJ_Narmada,8,338
GJ_Narmada,9,199
GJ_Narmada,10,94
GJ_Narmada,11,77
GJ_Narmada,12,689
GJ_Narmada,13,2382
GJ_Narmada,14,670
GJ_Narmada,15,12
GJ_Narmada,16,6
GJ_Navsari,1,8
GJ_Navsari,2,31
GJ_Navsari,3,241
GJ_Navsari,4,429
GJ_Navsari,5,343
GJ_Navsari,6,229
GJ_Navsari,7,112
GJ_Navsari,8,131
GJ_Navsari,9,93
GJ_Navsari,10,21
GJ_Navsari,11,54
GJ_Navsari,12,488
GJ_Navsari,13,3734
GJ_Navsari,14,1147
GJ_Navsari,15,80
GJ_Navsari,16,15
GJ_Panchmahal,1,68
GJ_Panchmahal,2,51
GJ_Panchmahal,3,138
GJ_Panchmahal,4,583
GJ_Panchmahal,5,1042
GJ_Panchmahal,6,736
GJ_Panchmahal,7,430
GJ_Panchmahal,8,664
GJ_Panchmahal,9,475
GJ_Panchmahal,10,104
GJ_Panchmahal,11,176
GJ_Panchmahal,12,835
GJ_Panchmahal,13,4366
GJ_Panchmahal,14,2055
GJ_Panchmahal,15,42
GJ_Panchmahal,16,5
GJ_Patan,1,34
GJ_Patan,2,80
GJ_Patan,3,181
GJ_Patan,4,454
GJ_Patan,5,598
GJ_Patan,6,823
GJ_Patan,7,782
GJ_Patan,8,1059
GJ_Patan,9,191
GJ_Patan,10,37
GJ_Patan,11,64
GJ_Patan,12,1512
GJ_Patan,13,4721
GJ_Patan,14,1077
GJ_Patan,15,9
GJ_Patan,16,2
GJ_Porbandar,1,4
GJ_Porbandar,2,10
GJ_Porbandar,3,16
GJ_Porbandar,4,147
GJ_Porbandar,5,200
GJ_Porbandar,6,142
GJ_Porbandar,7,75
GJ_Porbandar,8,77
GJ_Porbandar,9,43
GJ_Porbandar,10,15
GJ_Porbandar,11,8
GJ_Porbandar,12,75
GJ_Porbandar,13,1204
GJ_Porbandar,14,1403
GJ_Porbandar,15,53
GJ_Porbandar,16,5
GJ_Rajkot,1,66
GJ_Rajkot,2,83
GJ_Rajkot,3,564
GJ_Rajkot,4,2365
GJ_Rajkot,5,3770
GJ_Rajkot,6,4270
GJ_Rajkot,7,3089
GJ_Rajkot,8,4147
GJ_Rajkot,9,2927
GJ_Rajkot,10,1521
GJ_Rajkot,11,1464
GJ_Rajkot,12,8681
GJ_Rajkot,13,19196
GJ_Rajkot,14,5461
GJ_Rajkot,15,283
GJ_Rajkot,16,38
GJ_Sabarkantha,1,27
GJ_Sabarkantha,2,110
GJ_Sabarkantha,3,128
GJ_Sabarkantha,4,314
GJ_Sabarkantha,5,297
GJ_Sabarkantha,6,466
GJ_Sabarkantha,7,603
GJ_Sabarkantha,8,616
GJ_Sabarkantha,9,348
GJ_Sabarkantha,10,123
GJ_Sabarkantha,11,178
GJ_Sabarkantha,12,603
GJ_Sabarkantha,13,3622
GJ_Sabarkantha,14,1827
GJ_Sabarkantha,15,44
GJ_Sabarkantha,16,8
GJ_Surat,1,983
GJ_Surat,2,1596
GJ_Surat,3,5827
GJ_Surat,4,8046
GJ_Surat,5,8092
GJ_Surat,6,8389
GJ_Surat,7,6725
GJ_Surat,8,7044
GJ_Surat,9,4427
GJ_Surat,10,1856
GJ_Surat,11,2844
GJ_Surat,12,23678
GJ_Surat,13,54264
GJ_Surat,14,8862
GJ_Surat,15,712
GJ_Surat,16,157
GJ_Surendranagar,1,3
GJ_Surendranagar,2,68
GJ_Surendranagar,3,277
GJ_Surendranagar,4,678
GJ_Surendranagar,5,422
GJ_Surendranagar,6,607
GJ_Surendranagar,7,594
GJ_Surendranagar,8,597
GJ_Surendranagar,9,257
GJ_Surendranagar,10,37
GJ_Surendranagar,11,15
GJ_Surendranagar,12,505
GJ_Surendranagar,13,3561
GJ_Surendranagar,14,477
GJ_Surendranagar,15,17
GJ_Surendranagar,16,6
GJ_Tapi,1,2
GJ_Tapi,2,8
GJ_Tapi,3,40
GJ_Tapi,4,150
GJ_Tapi,5,280
GJ_Tapi,6,261
GJ_Tapi,7,142
GJ_Tapi,8,108
GJ_Tapi,9,72
GJ_Tapi,10,11
GJ_Tapi,11,24
GJ_Tapi,12,266
GJ_Tapi,13,2798
GJ_Tapi,14,258
GJ_Tapi,15,11
GJ_Tapi,16,7
GJ_Vadodara,1,605
GJ_Vadodara,2,948
GJ_Vadodara,3,1649
GJ_Vadodara,4,2965
GJ_Vadodara,5,3782
GJ_Vadodara,6,3897
GJ_Vadodara,7,3673
GJ_Vadodara,8,4977
GJ_Vadodara,9,4008
GJ_Vadodara,10,2471
GJ_Vadodara,11,2313
GJ_Vadodara,12,8699
GJ_Vadodara,13,25553
GJ_Vadodara,14,11807
GJ_Vadodara,15,429
GJ_Vadodara,16,148
GJ_Valsad,1,6
GJ_Valsad,2,51
GJ_Valsad,3,308
GJ_Valsad,4,489
GJ_Valsad,5,230
GJ_Valsad,6,137
GJ_Valsad,7,46
GJ_Valsad,8,62
GJ_Valsad,9,60
GJ_Valsad,10,21
GJ_Valsad,11,35
GJ_Valsad,12,437
GJ_Valsad,13,3065
GJ_Valsad,14,1185
GJ_Valsad,15,104
GJ_Valsad,16,8
HP_Chamba,1,12
HP_Chamba,2,24
HP_Chamba,3,32
HP_Chamba,4,211
HP_Chamba,5,360
HP_Chamba,6,356
HP_Chamba,7,561
HP_Chamba,8,969
HP_Chamba,9,397
HP_Chamba,10,48
HP_Chamba,11,13
HP_Chamba,12,431
HP_Chamba,13,3968
HP_Chamba,14,3365
HP_Chamba,15,847
HP_Chamba,16,1399
HP_Hamirpur,1,7
HP_Hamirpur,2,124
HP_Hamirpur,3,145
HP_Hamirpur,4,118
HP_Hamirpur,5,344
HP_Hamirpur,6,308
HP_Hamirpur,7,488
HP_Hamirpur,8,965
HP_Hamirpur,9,492
HP_Hamirpur,10,52
HP_Hamirpur,11,69
HP_Hamirpur,12,1143
HP_Hamirpur,13,6539
HP_Hamirpur,14,3336
HP_Hamirpur,15,332
HP_Hamirpur,16,421
HP_Kangra,1,18
HP_Kangra,2,124
HP_Kangra,3,172
HP_Kangra,4,248
HP_Kangra,5,973
HP_Kangra,6,1160
HP_Kangra,7,1147
HP_Kangra,8,2965
HP_Kangra,9,1253
HP_Kangra,10,259
HP_Kangra,11,425
HP_Kangra,12,2640
HP_Kangra,13,21346
HP_Kangra,14,12562
HP_Kangra,15,818
HP_Kangra,16,882
HP_Sirmaur,1,4
HP_Sirmaur,2,23
HP_Sirmaur,3,19
HP_Sirmaur,4,433
HP_Sirmaur,5,780
HP_Sirmaur,6,793
HP_Sirmaur,7,378
HP_Sirmaur,8,496
HP_Sirmaur,9,375
HP_Sirmaur,10,170
HP_Sirmaur,11,227
HP_Sirmaur,12,843
HP_Sirmaur,13,7345
HP_Sirmaur,14,3269
HP_Sirmaur,15,199
HP_Sirmaur,16,50
HP_Solan,1,9
HP_Solan,2,31
HP_Solan,3,219
HP_Solan,4,655
HP_Solan,5,1361
HP_Solan,6,1101
HP_Solan,7,679
HP_Solan,8,1786
HP_Solan,9,803
HP_Solan,10,108
HP_Solan,11,166
HP_Solan,12,2024
HP_Solan,13,9531
HP_Solan,14,3588
HP_Solan,15,291
HP_Solan,16,124
HP_Una,1,17
HP_Una,2,47
HP_Una,3,80
HP_Una,4,170
HP_Una,5,557
HP_Una,6,561
HP_Una,7,355
HP_Una,8,710
HP_Una,9,336
HP_Una,10,141
HP_Una,11,212
HP_Una,12,1894
HP_Una,13,4936
HP_Una,14,3089
HP_Una,15,273
HP_Una,16,125
HR_Ambala,1,42
HR_Ambala,2,141
HR_Ambala,3,475
HR_Ambala,4,1788
HR_Ambala,5,3562
HR_Ambala,6,2597
HR_Ambala,7,847
HR_Ambala,8,1613
HR_Ambala,9,654
HR_Ambala,10,180
HR_Ambala,11,550
HR_Ambala,12,3598
HR_Ambala,13,10594
HR_Ambala,14,3274
HR_Ambala,15,166
HR_Ambala,16,24
HR_Bhiwani,1,6
HR_Bhiwani,2,101
HR_Bhiwani,3,574
HR_Bhiwani,4,238
HR_Bhiwani,5,1153
HR_Bhiwani,6,1134
HR_Bhiwani,7,1621
HR_Bhiwani,8,1247
HR_Bhiwani,9,226
HR_Bhiwani,10,33
HR_Bhiwani,11,41
HR_Bhiwani,12,561
HR_Bhiwani,13,10189
HR_Bhiwani,14,5099
HR_Bhiwani,15,153
HR_Bhiwani,16,19
HR_Charkhi Dadri,1,4
HR_Charkhi Dadri,2,43
HR_Charkhi Dadri,3,51
HR_Charkhi Dadri,4,117
HR_Charkhi Dadri,5,196
HR_Charkhi Dadri,6,348
HR_Charkhi Dadri,7,393
HR_Charkhi Dadri,8,270
HR_Charkhi Dadri,9,94
HR_Charkhi Dadri,10,2
HR_Charkhi Dadri,11,14
HR_Charkhi Dadri,12,128
HR_Charkhi Dadri,13,2056
HR_Charkhi Dadri,14,1288
HR_Charkhi Dadri,15,62
HR_Charkhi Dadri,16,3
HR_Faridabad,1,131
HR_Faridabad,2,1146
HR_Faridabad,3,4388
HR_Faridabad,4,5117
HR_Faridabad,5,5357
HR_Faridabad,6,5828
HR_Faridabad,7,9623
HR_Faridabad,8,12496
HR_Faridabad,9,1881
HR_Faridabad,10,409
HR_Faridabad,11,394
HR_Faridabad,12,5203
HR_Faridabad,13,41880
HR_Faridabad,14,5735
HR_Faridabad,15,152
HR_Faridabad,16,68
HR_Fatehabad,1,7
HR_Fatehabad,2,58
HR_Fatehabad,3,82
HR_Fatehabad,4,389
HR_Fatehabad,5,1039
HR_Fatehabad,6,1026
HR_Fatehabad,7,1140
HR_Fatehabad,8,808
HR_Fatehabad,9,157
HR_Fatehabad,10,20
HR_Fatehabad,11,50
HR_Fatehabad,12,1171
HR_Fatehabad,13,8016
HR_Fatehabad,14,3660
HR_Fatehabad,15,208
HR_Fatehabad,16,30
HR_Gurugram,1,170
HR_Gurugram,2,3124
HR_Gurugram,3,3832
HR_Gurugram,4,2996
HR_Gurugram,5,5477
HR_Gurugram,6,8735
HR_Gurugram,7,14552
HR_Gurugram,8,15930
HR_Gurugram,9,2899
HR_Gurugram,10,825
HR_Gurugram,11,1309
HR_Gurugram,12,13587
HR_Gurugram,13,95538
HR_Gurugram,14,11555
HR_Gurugram,15,258
HR_Gurugram,16,205
HR_Hisar,1,4
HR_Hisar,2,121
HR_Hisar,3,350
HR_Hisar,4,777
HR_Hisar,5,2623
HR_Hisar,6,3827
HR_Hisar,7,5352
HR_Hisar,8,3500
HR_Hisar,9,490
HR_Hisar,10,69
HR_Hisar,11,73
HR_Hisar,12,1668
HR_Hisar,13,26597
HR_Hisar,14,8333
HR_Hisar,15,162
HR_Hisar,16,33
HR_Italians,1,14
HR_Italians,2,0
HR_Italians,3,0
HR_Italians,4,0
HR_Jind,1,20
HR_Jind,2,51
HR_Jind,3,82
HR_Jind,4,222
HR_Jind,5,990
HR_Jind,6,1063
HR_Jind,7,848
HR_Jind,8,1171
HR_Jind,9,388
HR_Jind,10,79
HR_Jind,11,100
HR_Jind,12,1936
HR_Jind,13,10955
HR_Jind,14,3098
HR_Jind,15,196
HR_Jind,16,3
HR_Kaithal,1,3
HR_Kaithal,2,56
HR_Kaithal,3,93
HR_Kaithal,4,285
HR_Kaithal,5,1394
HR_Kaithal,6,897
HR_Kaithal,7,413
HR_Kaithal,8,514
HR_Kaithal,9,169
HR_Kaithal,10,78
HR_Kaithal,11,264
HR_Kaithal,12,1239
HR_Kaithal,13,4053
HR_Kaithal,14,1614
HR_Kaithal,15,124
HR_Kaithal,16,22
HR_Karnal,1,17
HR_Karnal,2,111
HR_Karnal,3,416
HR_Karnal,4,943
HR_Karnal,5,4152
HR_Karnal,6,2283
HR_Karnal,7,906
HR_Karnal,8,1503
HR_Karnal,9,676
HR_Karnal,10,215
HR_Karnal,11,1046
HR_Karnal,12,5791
HR_Karnal,13,17407
HR_Karnal,14,4289
HR_Karnal,15,185
HR_Karnal,16,60
HR_Kurukshetra,1,3
HR_Kurukshetra,2,73
HR_Kurukshetra,3,131
HR_Kurukshetra,4,648
HR_Kurukshetra,5,2909
HR_Kurukshetra,6,2454
HR_Kurukshetra,7,935
HR_Kurukshetra,8,1091
HR_Kurukshetra,9,502
HR_Kurukshetra,10,169
HR_Kurukshetra,11,730
HR_Kurukshetra,12,3460
HR_Kurukshetra,13,6738
HR_Kurukshetra,14,2064
HR_Kurukshetra,15,171
HR_Kurukshetra,16,38
HR_Nuh,1,60
HR_Nuh,2,54
HR_Nuh,3,234
HR_Nuh,4,272
HR_Nuh,5,353
HR_Nuh,6,223
HR_Nuh,7,183
HR_Nuh,8,251
HR_Nuh,9,71
HR_Nuh,10,7
HR_Nuh,11,10
HR_Nuh,12,67
HR_Nuh,13,2394
HR_Nuh,14,796
HR_Nuh,15,29
HR_Nuh,16,7
HR_Palwal,1,37
HR_Palwal,2,161
HR_Palwal,3,331
HR_Palwal,4,712
HR_Palwal,5,742
HR_Palwal,6,963
HR_Palwal,7,672
HR_Palwal,8,631
HR_Palwal,9,156
HR_Palwal,10,23
HR_Palwal,11,9
HR_Palwal,12,172
HR_Palwal,13,3381
HR_Palwal,14,2523
HR_Palwal,15,405
HR_Palwal,16,66
HR_Panchkula,1,23
HR_Panchkula,2,31
HR_Panchkula,3,101
HR_Panchkula,4,970
HR_Panchkula,5,3080
HR_Panchkula,6,2479
HR_Panchkula,7,1178
HR_Panchkula,8,1634
HR_Panchkula,9,785
HR_Panchkula,10,385
HR_Panchkula,11,666
HR_Panchkula,12,4299
HR_Panchkula,13,11440
HR_Panchkula,14,3390
HR_Panchkula,15,158
HR_Panchkula,16,39
HR_Panipat,1,36
HR_Panipat,2,58
HR_Panipat,3,321
HR_Panipat,4,1546
HR_Panipat,5,3909
HR_Panipat,6,1848
HR_Panipat,7,822
HR_Panipat,8,1547
HR_Panipat,9,571
HR_Panipat,10,139
HR_Panipat,11,254
HR_Panipat,12,2146
HR_Panipat,13,14867
HR_Panipat,14,2989
HR_Panipat,15,70
HR_Panipat,16,12
HR_Rohtak,1,7
HR_Rohtak,2,293
HR_Rohtak,3,728
HR_Rohtak,4,987
HR_Rohtak,5,2238
HR_Rohtak,6,2494
HR_Rohtak,7,2488
HR_Rohtak,8,2503
HR_Rohtak,9,458
HR_Rohtak,10,102
HR_Rohtak,11,47
HR_Rohtak,12,1196
HR_Rohtak,13,8438
HR_Rohtak,14,3761
HR_Rohtak,15,83
HR_Rohtak,16,56
HR_Sirsa,1,7
HR_Sirsa,2,63
HR_Sirsa,3,153
HR_Sirsa,4,483
HR_Sirsa,5,1709
HR_Sirsa,6,2051
HR_Sirsa,7,1978
HR_Sirsa,8,1299
HR_Sirsa,9,264
HR_Sirsa,10,72
HR_Sirsa,11,42
HR_Sirsa,12,1310
HR_Sirsa,13,13703
HR_Sirsa,14,5870
HR_Sirsa,15,234
HR_Sirsa,16,19
HR_Sonipat,1,120
HR_Sonipat,2,416
HR_Sonipat,3,1568
HR_Sonipat,4,1323
HR_Sonipat,5,2775
HR_Sonipat,6,2883
HR_Sonipat,7,2183
HR_Sonipat,8,2809
HR_Sonipat,9,630
HR_Sonipat,10,101
HR_Sonipat,11,110
HR_Sonipat,12,2572
HR_Sonipat,13,24589
HR_Sonipat,14,4922
HR_Sonipat,15,100
HR_Sonipat,16,25
HR_Yamunanagar,1,8
HR_Yamunanagar,2,37
HR_Yamunanagar,3,88
HR_Yamunanagar,4,432
HR_Yamunanagar,5,2324
HR_Yamunanagar,6,1822
HR_Yamunanagar,7,586
HR_Yamunanagar,8,726
HR_Yamunanagar,9,641
HR_Yamunanagar,10,222
HR_Yamunanagar,11,346
HR_Yamunanagar,12,3254
HR_Yamunanagar,13,9335
HR_Yamunanagar,14,4533
HR_Yamunanagar,15,179
HR_Yamunanagar,16,38
JH_Bokaro,1,10
JH_Bokaro,2,19
JH_Bokaro,3,64
JH_Bokaro,4,453
JH_Bokaro,5,2576
JH_Bokaro,6,1507
JH_Bokaro,7,1158
JH_Bokaro,8,495
JH_Bokaro,9,350
JH_Bokaro,10,76
JH_Bokaro,11,54
JH_Bokaro,12,989
JH_Bokaro,13,9350
JH_Bokaro,14,1982
JH_Bokaro,15,197
JH_Bokaro,16,135
JH_Deoghar,1,4
JH_Deoghar,2,6
JH_Deoghar,3,78
JH_Deoghar,4,651
JH_Deoghar,5,1113
JH_Deoghar,6,894
JH_Deoghar,7,556
JH_Deoghar,8,240
JH_Deoghar,9,108
JH_Deoghar,10,17
JH_Deoghar,11,37
JH_Deoghar,12,732
JH_Deoghar,13,5082
JH_Deoghar,14,1134
JH_Deoghar,15,93
JH_Deoghar,16,61
JH_Dhanbad,1,4
JH_Dhanbad,2,110
JH_Dhanbad,3,192
JH_Dhanbad,4,1108
JH_Dhanbad,5,2646
JH_Dhanbad,6,1627
JH_Dhanbad,7,1093
JH_Dhanbad,8,440
JH_Dhanbad,9,438
JH_Dhanbad,10,120
JH_Dhanbad,11,50
JH_Dhanbad,12,1122
JH_Dhanbad,13,5090
JH_Dhanbad,14,2186
JH_Dhanbad,15,202
JH_Dhanbad,16,91
JH_Garhwa,1,23
JH_Garhwa,2,67
JH_Garhwa,3,65
JH_Garhwa,4,579
JH_Garhwa,5,848
JH_Garhwa,6,752
JH_Garhwa,7,262
JH_Garhwa,8,140
JH_Garhwa,9,78
JH_Garhwa,10,17
JH_Garhwa,11,0
JH_Garhwa,12,252
JH_Garhwa,13,2848
JH_Garhwa,14,837
JH_Garhwa,15,87
JH_Garhwa,16,30
JH_Giridih,1,10
JH_Giridih,2,43
JH_Giridih,3,95
JH_Giridih,4,1029
JH_Giridih,5,1551
JH_Giridih,6,511
JH_Giridih,7,88
JH_Giridih,8,70
JH_Giridih,9,27
JH_Giridih,10,0
JH_Giridih,11,1
JH_Giridih,12,225
JH_Giridih,13,4036
JH_Giridih,14,1180
JH_Giridih,15,86
JH_Giridih,16,7
JH_Hazaribagh,1,18
JH_Hazaribagh,2,115
JH_Hazaribagh,3,167
JH_Hazaribagh,4,709
JH_Hazaribagh,5,1629
JH_Hazaribagh,6,1210
JH_Hazaribagh,7,276
JH_Hazaribagh,8,151
JH_Hazaribagh,9,143
JH_Hazaribagh,10,24
JH_Hazaribagh,11,10
JH_Hazaribagh,12,968
JH_Hazaribagh,13,11733
JH_Hazaribagh,14,2228
JH_Hazaribagh,15,170
JH_Hazaribagh,16,31
JH_Koderma,1,6
JH_Koderma,2,122
JH_Koderma,3,180
JH_Koderma,4,542
JH_Koderma,5,1311
JH_Koderma,6,1026
JH_Koderma,7,140
JH_Koderma,8,57
JH_Koderma,9,69
JH_Koderma,10,20
JH_Koderma,11,10
JH_Koderma,12,820
JH_Koderma,13,7226
JH_Koderma,14,1195
JH_Koderma,15,103
JH_Koderma,16,44
JH_Palamu,1,15
JH_Palamu,2,30
JH_Palamu,3,53
JH_Palamu,4,856
JH_Palamu,5,1112
JH_Palamu,6,816
JH_Palamu,7,299
JH_Palamu,8,178
JH_Palamu,9,236
JH_Palamu,10,45
JH_Palamu,11,0
JH_Palamu,12,204
JH_Palamu,13,6888
JH_Palamu,14,1480
JH_Palamu,15,68
JH_Palamu,16,9
JH_Ranchi,1,102
JH_Ranchi,2,72
JH_Ranchi,3,320
JH_Ranchi,4,3778
JH_Ranchi,5,9183
JH_Ranchi,6,9902
JH_Ranchi,7,3431
JH_Ranchi,8,2254
JH_Ranchi,9,2651
JH_Ranchi,10,1107
JH_Ranchi,11,771
JH_Ranchi,12,11925
JH_Ranchi,13,35593
JH_Ranchi,14,3899
JH_Ranchi,15,283
JH_Ranchi,16,218
JH_Simdega,1,2
JH_Simdega,2,244
JH_Simdega,3,124
JH_Simdega,4,391
JH_Simdega,5,582
JH_Simdega,6,414
JH_Simdega,7,180
JH_Simdega,8,60
JH_Simdega,9,35
JH_Simdega,10,25
JH_Simdega,11,10
JH_Simdega,12,314
JH_Simdega,13,3339
JH_Simdega,14,1247
JH_Simdega,15,189
JH_Simdega,16,35
JK_Anantnag,1,145
JK_Anantnag,2,345
JK_Anantnag,3,370
JK_Anantnag,4,849
JK_Anantnag,5,1210
JK_Anantnag,6,924
JK_Anantnag,7,574
JK_Anantnag,8,250
JK_Anantnag,9,172
JK_Anantnag,10,120
JK_Anantnag,11,126
JK_Anantnag,12,383
JK_Anantnag,13,5692
JK_Anantnag,14,4395
JK_Anantnag,15,701
JK_Anantnag,16,118
JK_Bandipora,1,134
JK_Bandipora,2,105
JK_Bandipora,3,162
JK_Bandipora,4,900
JK_Bandipora,5,1582
JK_Bandipora,6,869
JK_Bandipora,7,472
JK_Bandipora,8,324
JK_Bandipora,9,128
JK_Bandipora,10,27
JK_Bandipora,11,24
JK_Bandipora,12,197
JK_Bandipora,13,1793
JK_Bandipora,14,2291
JK_Bandipora,15,402
JK_Bandipora,16,142
JK_Baramulla,1,110
JK_Baramulla,2,405
JK_Baramulla,3,822
JK_Baramulla,4,1014
JK_Baramulla,5,1144
JK_Baramulla,6,1538
JK_Baramulla,7,1826
JK_Baramulla,8,887
JK_Baramulla,9,304
JK_Baramulla,10,108
JK_Baramulla,11,235
JK_Baramulla,12,1609
JK_Baramulla,13,7655
JK_Baramulla,14,5069
JK_Baramulla,15,721
JK_Baramulla,16,309
JK_Budgam,1,53
JK_Budgam,2,186
JK_Budgam,3,347
JK_Budgam,4,1128
JK_Budgam,5,2105
JK_Budgam,6,1696
JK_Budgam,7,913
JK_Budgam,8,899
JK_Budgam,9,367
JK_Budgam,10,128
JK_Budgam,11,151
JK_Budgam,12,758
JK_Budgam,13,6709
JK_Budgam,14,6449
JK_Budgam,15,871
JK_Budgam,16,253
JK_Ganderbal,1,23
JK_Ganderbal,2,38
JK_Ganderbal,3,144
JK_Ganderbal,4,644
JK_Ganderbal,5,1297
JK_Ganderbal,6,1079
JK_Ganderbal,7,696
JK_Ganderbal,8,437
JK_Ganderbal,9,188
JK_Ganderbal,10,114
JK_Ganderbal,11,27
JK_Ganderbal,12,157
JK_Ganderbal,13,1892
JK_Ganderbal,14,2558
JK_Ganderbal,15,476
JK_Ganderbal,16,243
JK_Jammu,1,38
JK_Jammu,2,235
JK_Jammu,3,251
JK_Jammu,4,1319
JK_Jammu,5,6901
JK_Jammu,6,6886
JK_Jammu,7,3305
JK_Jammu,8,3322
JK_Jammu,9,2241
JK_Jammu,10,591
JK_Jammu,11,309
JK_Jammu,12,2390
JK_Jammu,13,15188
JK_Jammu,14,9049
JK_Jammu,15,569
JK_Jammu,16,313
JK_Kathua,1,17
JK_Kathua,2,142
JK_Kathua,3,167
JK_Kathua,4,319
JK_Kathua,5,715
JK_Kathua,6,929
JK_Kathua,7,309
JK_Kathua,8,423
JK_Kathua,9,221
JK_Kathua,10,14
JK_Kathua,11,15
JK_Kathua,12,339
JK_Kathua,13,3357
JK_Kathua,14,2103
JK_Kathua,15,175
JK_Kathua,16,28
JK_Kishtwar,1,1
JK_Kishtwar,2,21
JK_Kishtwar,3,33
JK_Kishtwar,4,125
JK_Kishtwar,5,456
JK_Kishtwar,6,952
JK_Kishtwar,7,573
JK_Kishtwar,8,510
JK_Kishtwar,9,58
JK_Kishtwar,10,4
JK_Kishtwar,11,6
JK_Kishtwar,12,48
JK_Kishtwar,13,674
JK_Kishtwar,14,791
JK_Kishtwar,15,316
JK_Kishtwar,16,139
JK_Kulgam,1,72
JK_Kulgam,2,561
JK_Kulgam,3,395
JK_Kulgam,4,660
JK_Kulgam,5,405
JK_Kulgam,6,264
JK_Kulgam,7,189
JK_Kulgam,8,82
JK_Kulgam,9,46
JK_Kulgam,10,35
JK_Kulgam,11,42
JK_Kulgam,12,308
JK_Kulgam,13,4313
JK_Kulgam,14,3347
JK_Kulgam,15,478
JK_Kulgam,16,129
JK_Kupwara,1,83
JK_Kupwara,2,313
JK_Kupwara,3,409
JK_Kupwara,4,654
JK_Kupwara,5,1404
JK_Kupwara,6,1104
JK_Kupwara,7,841
JK_Kupwara,8,564
JK_Kupwara,9,236
JK_Kupwara,10,63
JK_Kupwara,11,39
JK_Kupwara,12,370
JK_Kupwara,13,3034
JK_Kupwara,14,4210
JK_Kupwara,15,644
JK_Kupwara,16,183
JK_Pulwama,1,14
JK_Pulwama,2,231
JK_Pulwama,3,456
JK_Pulwama,4,1315
JK_Pulwama,5,1188
JK_Pulwama,6,1112
JK_Pulwama,7,524
JK_Pulwama,8,460
JK_Pulwama,9,355
JK_Pulwama,10,133
JK_Pulwama,11,114
JK_Pulwama,12,277
JK_Pulwama,13,3996
JK_Pulwama,14,4276
JK_Pulwama,15,606
JK_Pulwama,16,198
JK_Rajouri,1,4
JK_Rajouri,2,62
JK_Rajouri,3,219
JK_Rajouri,4,493
JK_Rajouri,5,743
JK_Rajouri,6,1536
JK_Rajouri,7,259
JK_Rajouri,8,389
JK_Rajouri,9,157
JK_Rajouri,10,11
JK_Rajouri,11,6
JK_Rajouri,12,103
JK_Rajouri,13,3607
JK_Rajouri,14,2818
JK_Rajouri,15,407
JK_Rajouri,16,208
JK_Ramban,1,4
JK_Ramban,2,191
JK_Ramban,3,76
JK_Ramban,4,352
JK_Ramban,5,216
JK_Ramban,6,632
JK_Ramban,7,270
JK_Ramban,8,299
JK_Ramban,9,81
JK_Ramban,10,14
JK_Ramban,11,0
JK_Ramban,12,53
JK_Ramban,13,1325
JK_Ramban,14,2099
JK_Ramban,15,307
JK_Ramban,16,61
JK_Samba,1,11
JK_Samba,2,88
JK_Samba,3,170
JK_Samba,4,277
JK_Samba,5,558
JK_Samba,6,919
JK_Samba,7,240
JK_Samba,8,364
JK_Samba,9,180
JK_Samba,10,28
JK_Samba,11,8
JK_Samba,12,130
JK_Samba,13,2384
JK_Samba,14,1646
JK_Samba,15,99
JK_Samba,16,28
JK_Shopiyan,1,107
JK_Shopiyan,2,430
JK_Shopiyan,3,392
JK_Shopiyan,4,624
JK_Shopiyan,5,328
JK_Shopiyan,6,230
JK_Shopiyan,7,168
JK_Shopiyan,8,152
JK_Shopiyan,9,105
JK_Shopiyan,10,48
JK_Shopiyan,11,38
JK_Shopiyan,12,115
JK_Shopiyan,13,1610
JK_Shopiyan,14,1156
JK_Shopiyan,15,68
JK_Shopiyan,16,18
JK_Srinagar,1,141
JK_Srinagar,2,382
JK_Srinagar,3,1410
JK_Srinagar,4,4747
JK_Srinagar,5,5117
JK_Srinagar,6,5267
JK_Srinagar,7,4242
JK_Srinagar,8,3011
JK_Srinagar,9,1406
JK_Srinagar,10,806
JK_Srinagar,11,1042
JK_Srinagar,12,5455
JK_Srinagar,13,23769
JK_Srinagar,14,11594
JK_Srinagar,15,2390
JK_Srinagar,16,1015
JK_Udhampur,1,23
JK_Udhampur,2,135
JK_Udhampur,3,145
JK_Udhampur,4,339
JK_Udhampur,5,866
JK_Udhampur,6,1029
JK_Udhampur,7,464
JK_Udhampur,8,955
JK_Udhampur,9,220
JK_Udhampur,10,60
JK_Udhampur,11,88
JK_Udhampur,12,729
JK_Udhampur,13,3434
JK_Udhampur,14,2514
JK_Udhampur,15,243
JK_Udhampur,16,121
KA_Bagalkote,1,69
KA_Bagalkote,2,35
KA_Bagalkote,3,410
KA_Bagalkote,4,3312
KA_Bagalkote,5,4563
KA_Bagalkote,6,3635
KA_Bagalkote,7,1324
KA_Bagalkote,8,263
KA_Bagalkote,9,113
KA_Bagalkote,10,42
KA_Bagalkote,11,37
KA_Bagalkote,12,566
KA_Bagalkote,13,13631
KA_Bagalkote,14,6774
KA_Bagalkote,15,268
KA_Bagalkote,16,94
KA_Ballari,1,17
KA_Ballari,2,170
KA_Ballari,3,1700
KA_Ballari,4,11161
KA_Ballari,5,14029
KA_Ballari,6,7809
KA_Ballari,7,3002
