districtid,timeid,dose1,dose2
MH_Ahmednagar,17,37054.0,20299.0
MH_Ahmednagar,18,30991.0,30802.0
MH_Ahmednagar,19,17793.0,8934.0
MH_Ahmednagar,20,54795.0,7207.0
MH_Ahmednagar,21,32054.0,9824.0
MH_Ahmednagar,22,32769.0,19404.0
MH_Ahmednagar,23,32427.0,11709.0
MH_Ahmednagar,24,65286.0,13563.0
MH_Ahmednagar,25,58707.0,25342.0
MH_Ahmednagar,26,37154.0,22983.0
MH_Ahmednagar,27,52633.0,30827.0
MH_Ahmednagar,28,26618.0,22067.0
MH_Ahmednagar,29,38912.0,48468.0
MH_Ahmednagar,30,98488.0,52266.0
MH_Akola,1,13.0,0.0
MH_Akola,2,730.0,0.0
MH_Akola,3,1588.0,0.0
MH_Akola,4,2423.0,0.0
MH_Akola,5,3802.0,0.0
MH_Akola,6,2684.0,552.0
MH_Akola,7,1050.0,1010.0
MH_Akola,8,4458.0,690.0
MH_Akola,9,8562.0,1995.0
MH_Akola,10,8339.0,2551.0
MH_Akola,11,12001.0,1386.0
MH_Akola,12,32912.0,1093.0
MH_Akola,13,31409.0,3911.0
MH_Akola,14,15672.0,4627.0
MH_Akola,15,18884.0,7981.0
MH_Akola,16,24416.0,10746.0
MH_Akola,17,16129.0,5437.0
MH_Akola,18,22575.0,13906.0
MH_Akola,19,10929.0,4623.0
MH_Akola,20,22095.0,1750.0
MH_Akola,21,17451.0,6602.0
MH_Akola,22,11306.0,7552.0
MH_Akola,23,8624.0,3858.0
MH_Akola,24,42999.0,2867.0
MH_Akola,25,22418.0,12734.0
MH_Akola,26,33053.0,12874.0
MH_Akola,27,21850.0,16120.0
MH_Akola,28,7088.0,8240.0
MH_Akola,29,8832.0,13420.0
MH_Akola,30,16941.0,20630.0
MH_Amravati,1,41.0,0.0
MH_Amravati,2,1841.0,0.0
MH_Amravati,3,3504.0,0.0
MH_Amravati,4,4524.0,0.0
MH_Amravati,5,5604.0,0.0
MH_Amravati,6,3999.0,780.0
MH_Amravati,7,2878.0,2116.0
MH_Amravati,8,5487.0,1979.0
MH_Amravati,9,14089.0,3785.0
MH_Amravati,10,23784.0,3744.0
MH_Amravati,11,23526.0,1763.0
MH_Amravati,12,43710.0,1101.0
MH_Amravati,13,45064.0,2757.0
MH_Amravati,14,24853.0,4608.0
MH_Amravati,15,27536.0,10642.0
MH_Amravati,16,27526.0,18630.0
MH_Amravati,17,17933.0,14068.0
MH_Amravati,18,28168.0,22233.0
MH_Amravati,19,10181.0,7913.0
MH_Amravati,20,43463.0,6093.0
MH_Amravati,21,28959.0,14098.0
MH_Amravati,22,26327.0,16003.0
MH_Amravati,23,18603.0,4802.0
MH_Amravati,24,37135.0,6541.0
MH_Amravati,25,33732.0,12294.0
MH_Amravati,26,32137.0,11592.0
MH_Amravati,27,37447.0,18190.0
MH_Amravati,28,18270.0,11712.0
MH_Amravati,29,42367.0,24421.0
MH_Amravati,30,59239.0,29969.0
MH_Aurangabad,1,436.0,0.0
MH_Aurangabad,2,1779.0,0.0
MH_Aurangabad,3,4743.0,0.0
MH_Aurangabad,4,5031.0,0.0
MH_Aurangabad,5,4624.0,0.0
MH_Aurangabad,6,4094.0,472.0
MH_Aurangabad,7,3634.0,2112.0
MH_Aurangabad,8,11793.0,3748.0
MH_Aurangabad,9,23913.0,3740.0
MH_Aurangabad,10,33663.0,4205.0
MH_Aurangabad,11,28559.0,2185.0
MH_Aurangabad,12,45841.0,1463.0
MH_Aurangabad,13,102925.0,3956.0
MH_Aurangabad,14,36969.0,6957.0
MH_Aurangabad,15,38620.0,16458.0
MH_Aurangabad,16,35693.0,20933.0
MH_Aurangabad,17,15577.0,21440.0
MH_Aurangabad,18,30701.0,32657.0
MH_Aurangabad,19,14565.0,1956.0
MH_Aurangabad,20,27148.0,2172.0
MH_Aurangabad,21,27874.0,2995.0
MH_Aurangabad,22,21900.0,5024.0
MH_Aurangabad,23,22540.0,4401.0
MH_Aurangabad,24,119919.0,12841.0
MH_Aurangabad,25,59798.0,27299.0
MH_Aurangabad,26,35163.0,27619.0
MH_Aurangabad,27,49427.0,41615.0
MH_Aurangabad,28,30584.0,25124.0
MH_Aurangabad,29,72138.0,30736.0
MH_Aurangabad,30,87874.0,31117.0
MH_Beed,1,174.0,0.0
MH_Beed,2,1181.0,0.0
MH_Beed,3,2771.0,0.0
MH_Beed,4,1763.0,0.0
MH_Beed,5,2280.0,0.0
MH_Beed,6,4189.0,588.0
MH_Beed,7,4570.0,1798.0
MH_Beed,8,4726.0,1133.0
MH_Beed,9,11860.0,1352.0
MH_Beed,10,17636.0,2185.0
MH_Beed,11,20540.0,3978.0
MH_Beed,12,27258.0,1505.0
MH_Beed,13,32899.0,2934.0
MH_Beed,14,18983.0,5265.0
MH_Beed,15,16556.0,10023.0
MH_Beed,16,20551.0,9004.0
MH_Beed,17,36443.0,13546.0
MH_Beed,18,27804.0,19363.0
MH_Beed,19,5498.0,3608.0
MH_Beed,20,32705.0,3054.0
MH_Beed,21,22486.0,2503.0
MH_Beed,22,23972.0,8601.0
MH_Beed,23,16685.0,5602.0
MH_Beed,24,61239.0,6885.0
MH_Beed,25,39153.0,11092.0
MH_Beed,26,23690.0,8306.0
MH_Beed,27,34672.0,11429.0
MH_Beed,28,20235.0,9398.0
MH_Beed,29,35382.0,23204.0
MH_Beed,30,43106.0,24254.0
MH_Bhandara,1,23.0,0.0
MH_Bhandara,2,602.0,0.0
MH_Bhandara,3,2143.0,0.0
MH_Bhandara,4,3284.0,0.0
MH_Bhandara,5,1409.0,0.0
MH_Bhandara,6,2533.0,890.0
MH_Bhandara,7,1930.0,1396.0
MH_Bhandara,8,5032.0,2305.0
MH_Bhandara,9,11310.0,1640.0
MH_Bhandara,10,31721.0,1462.0
MH_Bhandara,11,36359.0,1638.0
MH_Bhandara,12,31869.0,1627.0
MH_Bhandara,13,23022.0,4376.0
MH_Bhandara,14,8551.0,8901.0
MH_Bhandara,15,6392.0,7369.0
MH_Bhandara,16,14416.0,11106.0
MH_Bhandara,17,19336.0,9314.0
MH_Bhandara,18,11018.0,8574.0
MH_Bhandara,19,4259.0,4075.0
MH_Bhandara,20,3519.0,4519.0
MH_Bhandara,21,3321.0,5620.0
MH_Bhandara,22,4457.0,11158.0
MH_Bhandara,23,3319.0,2962.0
MH_Bhandara,24,62908.0,8224.0
MH_Bhandara,25,27378.0,13596.0
MH_Bhandara,26,26105.0,4261.0
MH_Bhandara,27,19586.0,7673.0
MH_Bhandara,28,16669.0,6070.0
MH_Bhandara,29,13808.0,6677.0
MH_Bhandara,30,70020.0,18318.0
MH_Buldhana,1,166.0,0.0
MH_Buldhana,2,1140.0,0.0
MH_Buldhana,3,2501.0,0.0
MH_Buldhana,4,3219.0,0.0
MH_Buldhana,5,1901.0,0.0
MH_Buldhana,6,2671.0,857.0
MH_Buldhana,7,1466.0,1793.0
MH_Buldhana,8,4666.0,1334.0
MH_Buldhana,9,10441.0,1728.0
MH_Buldhana,10,16148.0,1566.0
MH_Buldhana,11,28306.0,1352.0
MH_Buldhana,12,45879.0,950.0
MH_Buldhana,13,46591.0,4360.0
MH_Buldhana,14,27655.0,5630.0
MH_Buldhana,15,26752.0,8818.0
MH_Buldhana,16,24583.0,14449.0
MH_Buldhana,17,17942.0,10238.0
MH_Buldhana,18,32110.0,23081.0
MH_Buldhana,19,11422.0,7056.0
MH_Buldhana,20,25566.0,3507.0
MH_Buldhana,21,30282.0,11748.0
MH_Buldhana,22,17055.0,8423.0
MH_Buldhana,23,16437.0,4559.0
MH_Buldhana,24,44289.0,7800.0
MH_Buldhana,25,25919.0,11762.0
MH_Buldhana,26,39784.0,17629.0
MH_Buldhana,27,34593.0,17114.0
MH_Buldhana,28,23930.0,15121.0
MH_Buldhana,29,34001.0,16788.0
MH_Buldhana,30,61007.0,31688.0
MH_Chandrapur,1,118.0,0.0
MH_Chandrapur,2,1385.0,0.0
MH_Chandrapur,3,3018.0,0.0
MH_Chandrapur,4,5748.0,0.0
MH_Chandrapur,5,4893.0,0.0
MH_Chandrapur,6,3203.0,1171.0
MH_Chandrapur,7,2048.0,2301.0
MH_Chandrapur,8,3564.0,2946.0
MH_Chandrapur,9,10404.0,3529.0
MH_Chandrapur,10,21969.0,3259.0
MH_Chandrapur,11,20697.0,1872.0
MH_Chandrapur,12,26931.0,690.0
MH_Chandrapur,13,35544.0,1116.0
MH_Chandrapur,14,29053.0,2765.0
MH_Chandrapur,15,19623.0,5636.0
MH_Chandrapur,16,18501.0,9404.0
MH_Chandrapur,17,22966.0,8878.0
MH_Chandrapur,18,15633.0,19404.0
MH_Chandrapur,19,34684.0,2509.0
MH_Chandrapur,20,22997.0,1958.0
MH_Chandrapur,21,13259.0,963.0
MH_Chandrapur,22,19839.0,7199.0
MH_Chandrapur,23,16054.0,5302.0
MH_Chandrapur,24,28154.0,4104.0
MH_Chandrapur,25,24319.0,4651.0
MH_Chandrapur,26,28279.0,11153.0
MH_Chandrapur,27,40301.0,19764.0
MH_Chandrapur,28,20983.0,14198.0
MH_Chandrapur,29,29495.0,14613.0
MH_Chandrapur,30,57964.0,19650.0
MH_Dhule,1,104.0,0.0
MH_Dhule,2,1181.0,0.0
MH_Dhule,3,3008.0,0.0
MH_Dhule,4,2509.0,0.0
MH_Dhule,5,2295.0,25.0
MH_Dhule,6,1700.0,558.0
MH_Dhule,7,1365.0,1807.0
MH_Dhule,8,2313.0,1222.0
MH_Dhule,9,10582.0,1095.0
MH_Dhule,10,13771.0,1523.0
MH_Dhule,11,13978.0,978.0
MH_Dhule,12,26003.0,399.0
MH_Dhule,13,28474.0,2114.0
MH_Dhule,14,24077.0,5407.0
MH_Dhule,15,20360.0,7631.0
MH_Dhule,16,23372.0,10165.0
MH_Dhule,17,15921.0,4868.0
MH_Dhule,18,25282.0,13178.0
MH_Dhule,19,9326.0,6790.0
MH_Dhule,20,22958.0,4536.0
MH_Dhule,21,20938.0,7999.0
MH_Dhule,22,13010.0,8538.0
MH_Dhule,23,13848.0,4802.0
MH_Dhule,24,40990.0,4547.0
MH_Dhule,25,40545.0,8445.0
MH_Dhule,26,43146.0,14183.0
MH_Dhule,27,30876.0,10560.0
MH_Dhule,28,14106.0,6968.0
MH_Dhule,29,29936.0,16130.0
MH_Dhule,30,38314.0,24634.0
MH_Gadchiroli,1,21.0,0.0
MH_Gadchiroli,2,1040.0,0.0
MH_Gadchiroli,3,2417.0,0.0
MH_Gadchiroli,4,2445.0,0.0
MH_Gadchiroli,5,2939.0,0.0
MH_Gadchiroli,6,2116.0,631.0
MH_Gadchiroli,7,1754.0,1648.0
MH_Gadchiroli,8,1795.0,863.0
MH_Gadchiroli,9,3172.0,1357.0
MH_Gadchiroli,10,5716.0,1540.0
MH_Gadchiroli,11,4949.0,1208.0
MH_Gadchiroli,12,5269.0,1043.0
MH_Gadchiroli,13,14066.0,1780.0
MH_Gadchiroli,14,11734.0,1795.0
MH_Gadchiroli,15,4863.0,1794.0
MH_Gadchiroli,16,9758.0,3121.0
MH_Gadchiroli,17,15369.0,3355.0
MH_Gadchiroli,18,14338.0,5544.0
MH_Gadchiroli,19,9466.0,3412.0
MH_Gadchiroli,20,11750.0,3386.0
MH_Gadchiroli,21,11193.0,3149.0
MH_Gadchiroli,22,10934.0,4169.0
MH_Gadchiroli,23,9585.0,1360.0
MH_Gadchiroli,24,32978.0,1188.0
MH_Gadchiroli,25,39240.0,2621.0
MH_Gadchiroli,26,15794.0,2202.0
MH_Gadchiroli,27,12869.0,3228.0
MH_Gadchiroli,28,7887.0,3560.0
MH_Gadchiroli,29,5924.0,5385.0
MH_Gadchiroli,30,15619.0,10016.0
MH_Gondia,1,64.0,0.0
MH_Gondia,2,880.0,0.0
MH_Gondia,3,2018.0,0.0
MH_Gondia,4,2507.0,0.0
MH_Gondia,5,2165.0,0.0
MH_Gondia,6,1866.0,773.0
MH_Gondia,7,3339.0,1582.0
MH_Gondia,8,6285.0,1137.0
MH_Gondia,9,9092.0,1278.0
MH_Gondia,10,20020.0,2030.0
MH_Gondia,11,19247.0,2361.0
MH_Gondia,12,16700.0,1414.0
MH_Gondia,13,21506.0,771.0
MH_Gondia,14,16398.0,3749.0
MH_Gondia,15,11879.0,3994.0
MH_Gondia,16,12247.0,8324.0
MH_Gondia,17,10816.0,7738.0
MH_Gondia,18,16206.0,7534.0
MH_Gondia,19,21267.0,6258.0
MH_Gondia,20,16552.0,3353.0
MH_Gondia,21,23305.0,11457.0
MH_Gondia,22,26431.0,9876.0
MH_Gondia,23,34735.0,8971.0
MH_Gondia,24,50830.0,4982.0
MH_Gondia,25,49055.0,5560.0
MH_Gondia,26,19814.0,3049.0
MH_Gondia,27,41734.0,10111.0
MH_Gondia,28,23901.0,6999.0
MH_Gondia,29,23266.0,11624.0
MH_Gondia,30,52070.0,19154.0
MH_Hingoli,1,38.0,0.0
MH_Hingoli,2,680.0,0.0
MH_Hingoli,3,1324.0,0.0
MH_Hingoli,4,1437.0,0.0
MH_Hingoli,5,1309.0,0.0
MH_Hingoli,6,930.0,315.0
MH_Hingoli,7,1110.0,941.0
MH_Hingoli,8,3862.0,634.0
MH_Hingoli,9,5312.0,1064.0
MH_Hingoli,10,7224.0,857.0
MH_Hingoli,11,7168.0,703.0
MH_Hingoli,12,6065.0,157.0
MH_Hingoli,13,8307.0,1159.0
MH_Hingoli,14,4571.0,1999.0
MH_Hingoli,15,3459.0,1266.0
MH_Hingoli,16,6436.0,4300.0
MH_Hingoli,17,11656.0,5117.0
MH_Hingoli,18,19455.0,6624.0
MH_Hingoli,19,11766.0,1458.0
MH_Hingoli,20,8150.0,1481.0
MH_Hingoli,21,5893.0,1022.0
MH_Hingoli,22,4943.0,1928.0
MH_Hingoli,23,4274.0,1710.0
MH_Hingoli,24,25617.0,2285.0
MH_Hingoli,25,31108.0,2700.0
MH_Hingoli,26,12474.0,2798.0
MH_Hingoli,27,11964.0,2035.0
MH_Hingoli,28,11365.0,2699.0
MH_Hingoli,29,10375.0,4886.0
MH_Hingoli,30,16395.0,8815.0
MH_Jalgaon,1,145.0,0.0
MH_Jalgaon,2,1463.0,0.0
MH_Jalgaon,3,3176.0,0.0
MH_Jalgaon,4,4699.0,0.0
MH_Jalgaon,5,3848.0,7.0
MH_Jalgaon,6,5430.0,1379.0
MH_Jalgaon,7,4175.0,2750.0
MH_Jalgaon,8,5069.0,1646.0
MH_Jalgaon,9,22497.0,2981.0
MH_Jalgaon,10,27533.0,3340.0
MH_Jalgaon,11,22139.0,2966.0
MH_Jalgaon,12,50312.0,1810.0
MH_Jalgaon,13,30199.0,2681.0
MH_Jalgaon,14,34464.0,9614.0
MH_Jalgaon,15,20108.0,11747.0
MH_Jalgaon,16,28785.0,20499.0
MH_Jalgaon,17,48983.0,26347.0
MH_Jalgaon,18,50342.0,22985.0
MH_Jalgaon,19,23884.0,5226.0
MH_Jalgaon,20,50892.0,4047.0
MH_Jalgaon,21,22989.0,6732.0
MH_Jalgaon,22,32453.0,10790.0
MH_Jalgaon,23,32819.0,5895.0
MH_Jalgaon,24,62785.0,7691.0
MH_Jalgaon,25,49251.0,13185.0
MH_Jalgaon,26,36417.0,7993.0
MH_Jalgaon,27,31666.0,30550.0
MH_Jalgaon,28,19228.0,12217.0
MH_Jalgaon,29,55534.0,27132.0
MH_Jalgaon,30,50510.0,29584.0
MH_Jalna,1,48.0,0.0
MH_Jalna,2,1239.0,0.0
MH_Jalna,3,3230.0,0.0
MH_Jalna,4,2458.0,0.0
MH_Jalna,5,2442.0,0.0
MH_Jalna,6,2816.0,889.0
MH_Jalna,7,1835.0,1924.0
MH_Jalna,8,3176.0,1231.0
MH_Jalna,9,11201.0,1817.0
MH_Jalna,10,10735.0,2154.0
MH_Jalna,11,10418.0,1489.0
MH_Jalna,12,13458.0,637.0
MH_Jalna,13,31032.0,3046.0
MH_Jalna,14,30116.0,4453.0
MH_Jalna,15,20252.0,5797.0
MH_Jalna,16,27399.0,8335.0
MH_Jalna,17,26854.0,6118.0
MH_Jalna,18,27873.0,9076.0
MH_Jalna,19,5717.0,3530.0
MH_Jalna,20,25292.0,3253.0
MH_Jalna,21,21479.0,6059.0
MH_Jalna,22,11308.0,6827.0
MH_Jalna,23,7228.0,4851.0
MH_Jalna,24,63518.0,4242.0
MH_Jalna,25,45927.0,6759.0
MH_Jalna,26,21048.0,7425.0
MH_Jalna,27,27674.0,11394.0
MH_Jalna,28,11625.0,9727.0
MH_Jalna,29,23429.0,22666.0
MH_Jalna,30,33273.0,24157.0
MH_Kolhapur,1,236.0,0.0
MH_Kolhapur,2,2519.0,0.0
MH_Kolhapur,3,5104.0,0.0
MH_Kolhapur,4,6425.0,0.0
MH_Kolhapur,5,7124.0,0.0
MH_Kolhapur,6,5483.0,1188.0
MH_Kolhapur,7,6398.0,4358.0
MH_Kolhapur,8,17350.0,2860.0
MH_Kolhapur,9,34331.0,4038.0
MH_Kolhapur,10,66855.0,5493.0
MH_Kolhapur,11,76229.0,4276.0
MH_Kolhapur,12,145083.0,4310.0
MH_Kolhapur,13,144996.0,7190.0
MH_Kolhapur,14,152343.0,16312.0
MH_Kolhapur,15,101058.0,33691.0
MH_Kolhapur,16,82210.0,36847.0
MH_Kolhapur,17,27575.0,41503.0
MH_Kolhapur,18,39065.0,54104.0
MH_Kolhapur,19,8959.0,3030.0
MH_Kolhapur,20,30124.0,2071.0
MH_Kolhapur,21,23308.0,1936.0
MH_Kolhapur,22,23429.0,16182.0
MH_Kolhapur,23,13908.0,9285.0
MH_Kolhapur,24,19548.0,25774.0
MH_Kolhapur,25,10686.0,26619.0
MH_Kolhapur,26,27506.0,86365.0
MH_Kolhapur,27,43846.0,114215.0
MH_Kolhapur,28,19234.0,64133.0
MH_Kolhapur,29,40821.0,67032.0
MH_Kolhapur,30,100026.0,67217.0
MH_Latur,1,55.0,0.0
MH_Latur,2,1363.0,0.0
MH_Latur,3,3810.0,0.0
MH_Latur,4,2810.0,0.0
MH_Latur,5,1730.0,0.0
MH_Latur,6,3172.0,1076.0
MH_Latur,7,2919.0,2549.0
MH_Latur,8,5265.0,1292.0
MH_Latur,9,13101.0,1615.0
MH_Latur,10,19146.0,2389.0
MH_Latur,11,22586.0,2118.0
MH_Latur,12,26489.0,1000.0
MH_Latur,13,43183.0,2077.0
MH_Latur,14,28771.0,3356.0
MH_Latur,15,21505.0,6203.0
MH_Latur,16,21268.0,13090.0
MH_Latur,17,16584.0,8461.0
MH_Latur,18,37079.0,22221.0
MH_Latur,19,14444.0,4986.0
MH_Latur,20,24524.0,2056.0
MH_Latur,21,18271.0,8078.0
MH_Latur,22,18427.0,10912.0
MH_Latur,23,11884.0,5734.0
MH_Latur,24,64618.0,6442.0
MH_Latur,25,32308.0,8184.0
MH_Latur,26,31162.0,11862.0
MH_Latur,27,34440.0,18464.0
MH_Latur,28,15133.0,9187.0
MH_Latur,29,33522.0,20419.0
MH_Latur,30,45551.0,29267.0
MH_Mumbai,1,1355.0,0.0
MH_Mumbai,2,8799.0,0.0
MH_Mumbai,3,26694.0,0.0
MH_Mumbai,4,35733.0,0.0
MH_Mumbai,5,41650.0,1.0
MH_Mumbai,6,51452.0,5049.0
MH_Mumbai,7,36098.0,15976.0
MH_Mumbai,8,42267.0,21896.0
MH_Mumbai,9,89960.0,34481.0
MH_Mumbai,10,105882.0,41263.0
MH_Mumbai,11,124661.0,28455.0
MH_Mumbai,12,577019.0,13259.0
MH_Mumbai,13,299245.0,27197.0
MH_Mumbai,14,273353.0,66419.0
MH_Mumbai,15,168455.0,120476.0
MH_Mumbai,16,90987.0,128014.0
MH_Mumbai,17,87645.0,144142.0
MH_Mumbai,18,93654.0,85078.0
MH_Mumbai,19,101137.0,12280.0
MH_Mumbai,20,264978.0,13694.0
MH_Mumbai,21,398608.0,24166.0
MH_Mumbai,22,434853.0,42181.0
MH_Mumbai,23,401919.0,61487.0
MH_Mumbai,24,525997.0,115238.0
MH_Mumbai,25,359457.0,178968.0
MH_Mumbai,26,211948.0,150498.0
MH_Mumbai,27,273448.0,207102.0
MH_Mumbai,28,168813.0,119478.0
MH_Mumbai,29,308599.0,193036.0
MH_Mumbai,30,565075.0,225720.0
MH_Nagpur,1,190.0,0.0
MH_Nagpur,2,2791.0,0.0
MH_Nagpur,3,7753.0,0.0
MH_Nagpur,4,9312.0,0.0
MH_Nagpur,5,8231.0,1.0
MH_Nagpur,6,10937.0,2691.0
MH_Nagpur,7,8499.0,5920.0
MH_Nagpur,8,23837.0,4663.0
MH_Nagpur,9,57735.0,6627.0
MH_Nagpur,10,77453.0,7999.0
MH_Nagpur,11,65463.0,5233.0
MH_Nagpur,12,157867.0,3317.0
MH_Nagpur,13,227086.0,9317.0
MH_Nagpur,14,78409.0,17672.0
MH_Nagpur,15,49946.0,39175.0
MH_Nagpur,16,56560.0,56112.0
MH_Nagpur,17,48794.0,37717.0
MH_Nagpur,18,53768.0,63150.0
MH_Nagpur,19,41950.0,4574.0
MH_Nagpur,20,26147.0,3743.0
MH_Nagpur,21,29230.0,7713.0
MH_Nagpur,22,21447.0,17865.0
MH_Nagpur,23,35622.0,13219.0
MH_Nagpur,24,186711.0,34078.0
MH_Nagpur,25,70108.0,35881.0
MH_Nagpur,26,64921.0,51534.0
MH_Nagpur,27,157444.0,91733.0
MH_Nagpur,28,93991.0,51388.0
MH_Nagpur,29,142467.0,64173.0
MH_Nagpur,30,157990.0,63056.0
MH_Nanded,1,117.0,0.0
MH_Nanded,2,650.0,0.0
MH_Nanded,3,1952.0,0.0
MH_Nanded,4,2817.0,0.0
MH_Nanded,5,3621.0,48.0
MH_Nanded,6,2474.0,640.0
MH_Nanded,7,1690.0,966.0
MH_Nanded,8,6475.0,1964.0
MH_Nanded,9,15188.0,2303.0
MH_Nanded,10,19381.0,2585.0
MH_Nanded,11,21490.0,1318.0
MH_Nanded,12,40123.0,1116.0
MH_Nanded,13,75792.0,2694.0
MH_Nanded,14,46125.0,4554.0
MH_Nanded,15,31144.0,10631.0
MH_Nanded,16,19295.0,11763.0
MH_Nanded,17,26202.0,7704.0
MH_Nanded,18,17893.0,14726.0
MH_Nanded,19,10828.0,9008.0
MH_Nanded,20,5945.0,3639.0
MH_Nanded,21,6140.0,11827.0
MH_Nanded,22,6464.0,12717.0
MH_Nanded,23,12051.0,7426.0
MH_Nanded,24,66013.0,11372.0
MH_Nanded,25,42063.0,10783.0
MH_Nanded,26,36792.0,13568.0
MH_Nanded,27,48313.0,16219.0
MH_Nanded,28,29592.0,14594.0
MH_Nanded,29,26272.0,19979.0
MH_Nanded,30,53382.0,31174.0
MH_Nandurbar,1,53.0,0.0
MH_Nandurbar,2,704.0,0.0
MH_Nandurbar,3,2025.0,0.0
MH_Nandurbar,4,3024.0,0.0
MH_Nandurbar,5,2638.0,12.0
MH_Nandurbar,6,3716.0,1008.0
MH_Nandurbar,7,2090.0,1512.0
MH_Nandurbar,8,2556.0,1410.0
MH_Nandurbar,9,4270.0,2118.0
MH_Nandurbar,10,9003.0,2807.0
MH_Nandurbar,11,7046.0,2047.0
MH_Nandurbar,12,13440.0,870.0
MH_Nandurbar,13,13349.0,2760.0
MH_Nandurbar,14,9019.0,3277.0
MH_Nandurbar,15,15215.0,4665.0
MH_Nandurbar,16,21371.0,7103.0
MH_Nandurbar,17,26699.0,6129.0
MH_Nandurbar,18,27572.0,7381.0
MH_Nandurbar,19,22346.0,2419.0
MH_Nandurbar,20,25090.0,2627.0
MH_Nandurbar,21,25567.0,1564.0
MH_Nandurbar,22,26773.0,4877.0
MH_Nandurbar,23,28933.0,2451.0
MH_Nandurbar,24,35842.0,2023.0
MH_Nandurbar,25,25431.0,3167.0
MH_Nandurbar,26,18863.0,4642.0
MH_Nandurbar,27,14748.0,5966.0
MH_Nandurbar,28,7211.0,4395.0
MH_Nandurbar,29,12109.0,12630.0
MH_Nandurbar,30,20189.0,18650.0
MH_Nashik,1,194.0,0.0
MH_Nashik,2,2893.0,0.0
MH_Nashik,3,7395.0,0.0
MH_Nashik,4,8872.0,0.0
MH_Nashik,5,9964.0,0.0
MH_Nashik,6,9854.0,2222.0
MH_Nashik,7,8458.0,5380.0
MH_Nashik,8,15626.0,4099.0
MH_Nashik,9,41423.0,6151.0
MH_Nashik,10,50308.0,7105.0
MH_Nashik,11,53047.0,6612.0
MH_Nashik,12,77091.0,3673.0
MH_Nashik,13,117739.0,10658.0
MH_Nashik,14,80997.0,13577.0
MH_Nashik,15,66173.0,27872.0
MH_Nashik,16,77383.0,43008.0
MH_Nashik,17,41700.0,27352.0
MH_Nashik,18,34339.0,40333.0
MH_Nashik,19,23923.0,7573.0
MH_Nashik,20,50394.0,5811.0
MH_Nashik,21,46045.0,7135.0
MH_Nashik,22,48534.0,14490.0
MH_Nashik,23,46257.0,9151.0
MH_Nashik,24,140777.0,15638.0
MH_Nashik,25,84611.0,32532.0
MH_Nashik,26,69787.0,33946.0
MH_Nashik,27,75131.0,58899.0
MH_Nashik,28,43908.0,37979.0
MH_Nashik,29,88124.0,60797.0
MH_Nashik,30,133220.0,66278.0
MH_Osmanabad,1,34.0,0.0
MH_Osmanabad,2,688.0,0.0
MH_Osmanabad,3,2250.0,0.0
MH_Osmanabad,4,1993.0,0.0
MH_Osmanabad,5,1343.0,0.0
MH_Osmanabad,6,2304.0,964.0
MH_Osmanabad,7,1757.0,1755.0
MH_Osmanabad,8,2876.0,815.0
MH_Osmanabad,9,5616.0,1106.0
MH_Osmanabad,10,11022.0,968.0
MH_Osmanabad,11,12603.0,921.0
MH_Osmanabad,12,9332.0,816.0
MH_Osmanabad,13,23226.0,2383.0
MH_Osmanabad,14,19787.0,2080.0
MH_Osmanabad,15,21172.0,6347.0
MH_Osmanabad,16,21013.0,7370.0
MH_Osmanabad,17,6977.0,1593.0
MH_Osmanabad,18,16313.0,9468.0
MH_Osmanabad,19,27504.0,5958.0
MH_Osmanabad,20,28639.0,1336.0
MH_Osmanabad,21,15402.0,4381.0
MH_Osmanabad,22,7499.0,5507.0
MH_Osmanabad,23,12304.0,2297.0
MH_Osmanabad,24,32374.0,1718.0
MH_Osmanabad,25,26635.0,6059.0
MH_Osmanabad,26,9612.0,7717.0
MH_Osmanabad,27,13776.0,17877.0
MH_Osmanabad,28,7179.0,8992.0
MH_Osmanabad,29,12548.0,7960.0
MH_Osmanabad,30,17744.0,18788.0
MH_Palghar,1,36.0,0.0
MH_Palghar,2,793.0,0.0
MH_Palghar,3,4180.0,0.0
MH_Palghar,4,5541.0,0.0
MH_Palghar,5,6955.0,0.0
MH_Palghar,6,4759.0,1114.0
MH_Palghar,7,2713.0,3725.0
MH_Palghar,8,8724.0,2677.0
MH_Palghar,9,10273.0,3382.0
MH_Palghar,10,12452.0,3694.0
MH_Palghar,11,12796.0,1728.0
MH_Palghar,12,23696.0,1044.0
MH_Palghar,13,28662.0,2021.0
MH_Palghar,14,22898.0,3902.0
MH_Palghar,15,22913.0,6972.0
MH_Palghar,16,22715.0,9196.0
MH_Palghar,17,31778.0,15186.0
MH_Palghar,18,33310.0,11691.0
MH_Palghar,19,4320.0,431.0
MH_Palghar,20,10640.0,2151.0
MH_Palghar,21,53048.0,3397.0
MH_Palghar,22,35364.0,8354.0
MH_Palghar,23,23467.0,3901.0
MH_Palghar,24,52068.0,5708.0
MH_Palghar,25,30892.0,12087.0
MH_Palghar,26,20828.0,10597.0
MH_Palghar,27,9488.0,21015.0
MH_Palghar,28,9381.0,13751.0
MH_Palghar,29,17194.0,31246.0
MH_Palghar,30,80413.0,37517.0
MH_Parbhani,1,74.0,0.0
MH_Parbhani,2,978.0,0.0
MH_Parbhani,3,1139.0,0.0
MH_Parbhani,4,1389.0,0.0
MH_Parbhani,5,2040.0,0.0
MH_Parbhani,6,1582.0,506.0
